课程名称,时间,视频编号,情绪标签
cut_result1c14_20180521_math_1,00:32:20,194,TS-师生互动
cut_result1c14_20180521_math_1,00:32:30,195,Delate-删除的
cut_result1c14_20180521_math_1,00:32:40,196,TS-师生互动
cut_result1c14_20180521_math_1,00:32:50,197,TS-师生互动
cut_result1c14_20180521_math_1,00:33:00,198,Delate-删除的
cut_result1c14_20180521_math_1,00:33:10,199,happy-喜悦
cut_result1c14_20180521_math_1,00:33:20,200,TS-师生互动
cut_result1c14_20180521_math_1,00:33:30,201,TS-师生互动
cut_result1c14_20180521_math_1,00:33:40,202,TS-师生互动
cut_result1c14_20180521_math_1,00:33:50,203,TS-师生互动
cut_result1c14_20180521_math_1,00:34:00,204,Delate-删除的
cut_result1c14_20180521_math_1,00:34:10,205,TS-师生互动
cut_result1c14_20180521_math_1,00:34:20,206,Delate-删除的
cut_result1c14_20180521_math_1,00:34:30,207,Delate-删除的
cut_result1c14_20180521_math_1,00:34:40,208,TS-师生互动
cut_result1c14_20180521_math_1,00:34:50,209,TS-师生互动
cut_result1c14_20180521_math_1,00:35:00,210,TS-师生互动
cut_result1c14_20180521_math_1,00:35:10,211,TS-师生互动
cut_result1c14_20180521_math_1,00:35:20,212,Delate-删除的
cut_result1c14_20180521_math_1,00:35:30,213,TS-师生互动
cut_result1c14_20180521_math_1,00:35:40,214,TS-师生互动
cut_result1c14_20180521_math_1,00:35:50,215,sad-悲伤
cut_result1c14_20180521_math_1,00:36:00,216,Delate-删除的
cut_result1c14_20180521_math_1,00:36:10,217,Delate-删除的
cut_result1c14_20180521_math_1,00:36:20,218,Delate-删除的
cut_result1c14_20180521_math_1,00:36:30,219,Delate-删除的
cut_result1c14_20180521_math_1,00:36:40,220,Delate-删除的
cut_result1c14_20180521_math_1,00:36:50,221,Delate-删除的
cut_result1c14_20180521_math_1,00:37:00,222,Delate-删除的
cut_result1c14_20180521_math_1,00:37:10,223,happy-喜悦
cut_result1c14_20180521_math_1,00:37:20,224,happy-喜悦
cut_result1c14_20180521_math_1,00:37:30,225,happy-喜悦
cut_result1c14_20180521_math_1,00:37:40,226,happy-喜悦
cut_result1c14_20180521_math_1,00:37:50,227,Delate-删除的
cut_result1c14_20180521_math_1,00:38:00,228,happy-喜悦
cut_result1c14_20180521_math_1,00:38:10,229,happy-喜悦
cut_result1c14_20180521_math_1,00:38:20,230,surprised-惊讶
cut_result1c14_20180521_math_1,00:38:30,231,TS-师生互动
cut_result1c14_20180521_math_1,00:38:40,232,happy-喜悦
cut_result1c14_20180521_math_1,00:38:50,233,TS-师生互动
cut_result1c14_20180521_math_1,00:39:00,234,happy-喜悦
cut_result1c14_20180521_math_1,00:39:10,235,happy-喜悦
cut_result1c14_20180521_math_1,00:39:20,236,happy-喜悦
cut_result1c14_20180521_math_1,00:39:30,237,Delate-删除的
cut_result1c14_20180521_math_1,00:39:40,238,Delate-删除的
cut_result1c14_20180521_math_1,00:39:50,239,TS-师生互动
cut_result1c14_20180521_math_1,00:40:00,240,TS-师生互动
cut_result1c14_20180521_math_1,00:40:10,241,happy-喜悦
